"@timestamp",message,"kubernetes.pod.name"
"Feb 23, 2024 @ 10:47:51.526","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 299","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.525","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 303","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.518","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 295","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.518","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 289","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.510","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 289","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.510","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 284","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.506","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 283","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.506","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 283","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.506","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 283","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.506","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 284","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.498","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 276","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.498","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 276","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.494","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 267","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.494","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 275","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.494","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 272","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.494","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 267","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.494","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 272","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.485","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 266","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.482","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 259","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.482","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 260","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.482","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 259","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.482","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 260","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.478","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 259","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.474","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 251","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.474","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 251","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.470","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 251","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.470","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 246","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.470","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 246","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.470","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 252","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.462","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 243","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.462","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 237","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.462","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 243","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.459","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 240","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.458","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 239","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.458","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 239","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.455","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 235","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.454","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 230","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.452","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 232","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.452","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 232","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.450","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 229","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.450","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 231","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.450","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 225","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.444","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 224","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.444","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 225","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.444","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 224","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.444","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 224","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.438","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 217","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.438","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 219","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.438","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 218","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.438","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 218","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.438","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 217","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.434","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 211","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.434","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 211","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.425","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 205","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.424","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 204","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.424","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 203","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.424","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 202","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.424","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 204","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.418","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 199","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.413","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 194","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.413","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 192","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.413","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 193","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.413","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 193","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.410","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 188","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.406","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 187","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.405","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 187","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.405","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 186","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.405","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 186","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.402","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 180","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.402","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 179","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.402","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 179","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.398","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 176","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.398","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 172","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.390","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 159","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.390","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 165","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.390","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 160","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.390","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 164","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.390","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 158","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.390","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 164","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.390","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 159","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.390","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 165","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.370","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 151","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.370","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 152","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.369","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 148","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.366","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 148","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.364","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 145","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.364","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 146","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.361","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 142","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.360","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 142","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.359","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 140","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.358","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 139","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.358","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 140","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.353","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 135","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.353","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 131","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.353","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 131","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.353","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 131","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.352","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 131","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.344","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 126","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.343","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 124","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.341","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 123","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.340","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 121","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.340","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 122","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.334","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 116","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.334","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 115","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.333","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 115","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.333","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 115","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.332","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 114","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.325","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 107","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.325","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 106","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.324","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 106","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.323","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 105","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.322","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 104","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.320","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 101","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.320","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 101","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.320","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 101","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.318","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 99","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.317","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 99","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.314","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 95","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.313","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 95","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.313","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 95","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.312","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 94","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.311","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 93","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.310","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 88","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.310","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 88","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.310","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 88","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.310","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 88","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.310","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 88","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.301","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 82","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.301","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 80","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.301","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 81","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.296","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 78","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.293","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 74","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.293","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 75","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.291","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 73","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.291","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 73","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.288","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 69","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.287","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 68","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.286","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 68","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.285","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 67","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.285","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 66","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.281","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 62","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.281","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 63","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.280","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 62","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.280","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 62","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.274","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 51","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:51.274","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 55","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.274","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 50","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.265","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 47","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:51.261","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 43","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.261","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 42","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:51.254","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 35","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.248","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 30","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.248","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 30","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:51.231","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 13","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:51.230","2024-02-23 09:47:51 INFO  Consumer:82 -  latency is 12","latency-74975dc98-k7h8h"
"Feb 23, 2024 @ 10:47:50.846","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 631","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:50.842","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 626","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:50.838","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 619","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:50.838","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 617","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:50.832","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 611","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:50.826","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 603","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:50.818","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 603","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:50.818","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 603","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:50.812","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 596","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:50.811","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 596","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:50.810","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 595","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:50.810","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 595","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:50.806","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 590","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:50.805","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 587","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:50.805","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 590","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:50.802","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 587","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:50.801","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 585","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:50.795","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 580","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:50.795","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 580","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:50.794","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 579","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:50.790","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 571","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:50.790","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 571","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:50.786","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 571","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:50.786","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 571","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:50.781","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 564","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:50.781","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 563","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:50.778","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 563","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:50.778","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 564","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:50.774","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 551","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:50.774","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 557","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:50.774","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 558","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:50.774","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 552","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:50.774","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 558","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:50.774","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 551","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:50.774","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 557","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:50.760","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 545","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:50.760","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 546","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:50.758","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 543","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:50.758","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 541","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:50.754","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 540","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:50.754","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 540","latency-74975dc98-ptgdj"
"Feb 23, 2024 @ 10:47:50.750","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 532","latency-74975dc98-rrw6b"
"Feb 23, 2024 @ 10:47:50.750","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 531","latency-74975dc98-9stvf"
"Feb 23, 2024 @ 10:47:50.746","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 532","latency-74975dc98-44j4x"
"Feb 23, 2024 @ 10:47:50.746","2024-02-23 09:47:50 INFO  Consumer:82 -  latency is 528","latency-74975dc98-ptgdj"
